Year,Country,Happiness Rank,Happiness Score,Freedom,Generosity,Healthy life expectancy,Perceptions of corruption,GDP per capita,Social support,Dystopia Residual
2018,Hungary,69,5.62,0.259,0.061,0.732,0.022,1.171,1.401,
2018,Libya,70,5.566,0.496,0.116,0.553,0.148,0.985,1.35,
2018,Philippines,71,5.524,0.643,0.12,0.513,0.105,0.775,1.312,
2018,Honduras,72,5.504,0.459,0.197,0.622,0.074,0.62,1.205,
2018,Belarus,73,5.483,0.307,0.101,0.7,0.154,1.039,1.498,
2018,Turkey,74,5.483,0.324,0.106,0.686,0.109,1.148,1.38,
2018,Pakistan,75,5.472,0.334,0.216,0.424,0.113,0.652,0.81,
2018,Hong Kong S.A.R. of China,76,5.43,0.524,0.246,1.03,0.291,1.405,1.29,
2018,Portugal,77,5.41,0.562,0.055,0.884,0.017,1.188,1.429,
2018,Serbia,78,5.398,0.288,0.134,0.685,0.043,0.975,1.369,
2018,Greece,79,5.358,0.131,0.0,0.879,0.044,1.154,1.202,
2018,Lebanon,80,5.358,0.503,0.214,0.785,0.136,0.965,1.179,
2018,Montenegro,81,5.347,0.259,0.111,0.729,0.081,1.017,1.279,
2018,Croatia,82,5.321,0.38,0.12,0.737,0.039,1.115,1.161,
2018,Dominican Republic,83,5.302,0.578,0.12,0.614,0.106,0.982,1.441,
2018,Algeria,84,5.295,0.077,0.055,0.687,0.135,0.979,1.154,
2018,Morocco,85,5.254,0.46,0.026,0.669,0.074,0.779,0.797,
2018,China,86,5.246,0.597,0.029,0.799,0.103,0.989,1.142,
2018,Azerbaijan,87,5.201,0.43,0.031,0.603,0.176,1.024,1.161,
2018,Tajikistan,88,5.199,0.292,0.187,0.598,0.034,0.474,1.166,
2018,North Macedonia,89,5.185,0.394,0.173,0.691,0.052,0.959,1.239,
2018,Jordan,90,5.161,0.468,0.13,0.645,0.134,0.822,1.265,
2018,Nigeria,91,5.155,0.462,0.201,0.048,0.032,0.689,1.172,
2018,Kyrgyzstan,92,5.131,0.54,0.281,0.594,0.035,0.53,1.416,
2018,Bosnia and Herzegovina,93,5.129,0.28,0.216,0.758,0.0,0.915,1.078,
2018,Mongolia,94,5.125,0.395,0.253,0.575,0.032,0.914,1.517,
2018,Vietnam,95,5.103,0.618,0.177,0.702,0.079,0.715,1.365,
2018,Indonesia,96,5.093,0.538,0.484,0.522,0.018,0.899,1.215,
2018,Bhutan,97,5.082,0.541,0.364,0.527,0.171,0.796,1.335,
2018,Somalia,98,4.982,0.674,0.238,0.115,0.282,0.0,0.712,
2018,Cameroon,99,4.975,0.454,0.183,0.182,0.043,0.535,0.891,
2018,Bulgaria,100,4.933,0.359,0.064,0.712,0.009,1.054,1.515,
2018,Nepal,101,4.88,0.526,0.302,0.539,0.078,0.425,1.228,
2018,Venezuela,102,4.806,0.133,0.056,0.657,0.052,0.996,1.469,
2018,Gabon,103,4.758,0.356,0.032,0.404,0.052,1.036,1.164,
2018,Palestinian Territories,104,4.743,0.266,0.086,0.602,0.076,0.642,1.217,
2018,South Africa,105,4.724,0.516,0.103,0.33,0.056,0.94,1.41,
2018,Iran,106,4.707,0.459,0.282,0.691,0.129,1.059,0.771,
2018,Ivory Coast,107,4.671,0.467,0.146,0.08,0.103,0.541,0.872,
2018,Ghana,108,4.657,0.499,0.212,0.337,0.029,0.592,0.896,
2018,Senegal,109,4.631,0.406,0.138,0.433,0.082,0.429,1.117,
2018,Laos,110,4.623,0.626,0.23,0.441,0.174,0.72,1.034,
2018,Tunisia,111,4.592,0.271,0.04,0.69,0.063,0.9,0.906,
2018,Albania,112,4.586,0.419,0.149,0.79,0.032,0.916,0.817,
2018,Sierra Leone,113,4.571,0.355,0.238,0.0,0.053,0.256,0.813,
2018,Congo (Brazzaville),114,4.559,0.514,0.091,0.343,0.077,0.682,0.811,
2018,Bangladesh,115,4.5,0.58,0.153,0.579,0.144,0.532,0.85,
2018,Sri Lanka,116,4.471,0.585,0.307,0.672,0.05,0.918,1.314,
2018,Iraq,117,4.456,0.304,0.148,0.536,0.095,1.01,0.971,
2018,Mali,118,4.447,0.367,0.139,0.152,0.056,0.37,1.233,
2018,Namibia,119,4.441,0.519,0.051,0.365,0.064,0.874,1.281,
2018,Cambodia,120,4.433,0.696,0.256,0.457,0.065,0.549,1.088,
2018,Burkina Faso,121,4.424,0.312,0.175,0.254,0.128,0.314,1.097,
2018,Egypt,122,4.419,0.312,0.092,0.553,0.107,0.885,1.025,
2018,Mozambique,123,4.417,0.531,0.206,0.173,0.158,0.198,0.902,
2018,Kenya,124,4.41,0.504,0.352,0.454,0.055,0.493,1.048,
2018,Zambia,125,4.377,0.503,0.221,0.295,0.082,0.562,1.047,
2018,Mauritania,126,4.356,0.129,0.134,0.292,0.093,0.557,1.245,
2018,Ethiopia,127,4.35,0.452,0.22,0.391,0.146,0.308,0.95,
2018,Georgia,128,4.34,0.375,0.038,0.643,0.215,0.853,0.592,
2018,Armenia,129,4.321,0.26,0.077,0.666,0.028,0.816,0.99,
2018,Myanmar,130,4.308,0.58,0.598,0.429,0.178,0.682,1.174,
2018,Chad,131,4.301,0.189,0.181,0.053,0.06,0.358,0.907,
2018,Congo (Kinshasa),132,4.245,0.312,0.197,0.204,0.052,0.069,1.136,
2018,India,133,4.19,0.539,0.172,0.485,0.093,0.721,0.747,
2018,Niger,134,4.166,0.39,0.175,0.221,0.099,0.131,0.867,
2018,Uganda,135,4.161,0.45,0.259,0.237,0.061,0.322,1.09,
2018,Benin,136,4.141,0.44,0.163,0.24,0.067,0.378,0.372,
2018,Sudan,137,4.139,0.016,0.134,0.312,0.082,0.605,1.24,
2018,Ukraine,138,4.103,0.163,0.187,0.609,0.011,0.793,1.413,
2018,Togo,139,3.999,0.434,0.158,0.253,0.101,0.259,0.474,
2018,Guinea,140,3.964,0.394,0.185,0.211,0.094,0.344,0.792,
2018,Lesotho,141,3.808,0.423,0.116,0.079,0.112,0.472,1.215,
2018,Angola,142,3.795,0.0,0.079,0.269,0.061,0.73,1.125,
2018,Madagascar,143,3.774,0.221,0.155,0.402,0.049,0.262,0.908,
2018,Zimbabwe,144,3.692,0.406,0.132,0.248,0.099,0.357,1.094,
2018,Afghanistan,145,3.632,0.085,0.191,0.255,0.036,0.332,0.537,
2018,Botswana,146,3.59,0.557,0.042,0.417,0.092,1.017,1.174,
2018,Malawi,147,3.587,0.531,0.21,0.306,0.08,0.186,0.541,
2018,Haiti,148,3.582,0.025,0.392,0.289,0.104,0.315,0.714,
2018,Liberia,149,3.495,0.419,0.206,0.267,0.03,0.076,0.858,
2018,Syria,150,3.462,0.088,0.376,0.539,0.144,0.689,0.382,
2018,Rwanda,151,3.408,0.636,0.2,0.4,0.444,0.332,0.896,
2018,Yemen,152,3.355,0.244,0.083,0.343,0.064,0.442,1.073,
2018,Tanzania,153,3.303,0.481,0.27,0.381,0.097,0.455,0.991,
2018,South Sudan,154,3.254,0.112,0.224,0.177,0.106,0.337,0.608,
2018,Central African Republic,155,3.083,0.305,0.218,0.01,0.038,0.024,0.0,
2018,Burundi,156,2.905,0.065,0.149,0.145,0.076,0.091,0.627,
2019,Finland,1,7.769,0.596,0.153,0.986,0.393,1.34,1.587,
2019,Denmark,2,7.6,0.592,0.252,0.996,0.41,1.383,1.573,
2019,Norway,3,7.554,0.603,0.271,1.028,0.341,1.488,1.582,
2019,Iceland,4,7.494,0.591,0.354,1.026,0.118,1.38,1.624,
2019,Netherlands,5,7.488,0.557,0.322,0.999,0.298,1.396,1.522,
2019,Switzerland,6,7.48,0.572,0.263,1.052,0.343,1.452,1.526,
2019,Sweden,7,7.343,0.574,0.267,1.009,0.373,1.387,1.487,
2019,New Zealand,8,7.307,0.585,0.33,1.026,0.38,1.303,1.557,
2019,Canada,9,7.278,0.584,0.285,1.039,0.308,1.365,1.505,
2019,Austria,10,7.246,0.532,0.244,1.016,0.226,1.376,1.475,
2019,Australia,11,7.228,0.557,0.332,1.036,0.29,1.372,1.548,
2019,Costa Rica,12,7.167,0.558,0.144,0.963,0.093,1.034,1.441,
2019,Israel,13,7.139,0.371,0.261,1.029,0.082,1.276,1.455,
2019,Luxembourg,14,7.09,0.526,0.194,1.012,0.316,1.609,1.479,
2019,United Kingdom,15,7.054,0.45,0.348,0.996,0.278,1.333,1.538,
2019,Ireland,16,7.021,0.516,0.298,0.999,0.31,1.499,1.553,
2019,Germany,17,6.985,0.495,0.261,0.987,0.265,1.373,1.454,
2019,Belgium,18,6.923,0.473,0.16,0.986,0.21,1.356,1.504,
2019,United States,19,6.892,0.454,0.28,0.874,0.128,1.433,1.457,
2019,Czechia,20,6.852,0.457,0.046,0.92,0.036,1.269,1.487,
2019,United Arab Emirates,21,6.825,0.598,0.262,0.825,0.182,1.503,1.31,
2019,Malta,22,6.726,0.564,0.375,0.999,0.151,1.3,1.52,
2019,Mexico,23,6.595,0.433,0.074,0.861,0.073,1.07,1.323,
2019,France,24,6.592,0.436,0.111,1.045,0.183,1.324,1.472,
2019,Taiwan Province of China,25,6.446,0.351,0.242,0.914,0.097,1.368,1.43,
2019,Chile,26,6.444,0.357,0.187,0.92,0.056,1.159,1.369,
2019,Guatemala,27,6.436,0.535,0.175,0.746,0.078,0.8,1.269,
2019,Saudi Arabia,28,6.375,0.439,0.08,0.795,0.132,1.403,1.357,
2019,Qatar,29,6.374,0.555,0.22,0.871,0.167,1.684,1.313,
2019,Spain,30,6.354,0.362,0.153,1.062,0.079,1.286,1.484,
2019,Panama,31,6.321,0.516,0.109,0.91,0.054,1.149,1.442,
2019,Brazil,32,6.3,0.39,0.099,0.802,0.086,1.004,1.439,
2019,Uruguay,33,6.293,0.523,0.127,0.891,0.15,1.124,1.465,
2019,Singapore,34,6.262,0.556,0.271,1.141,0.453,1.572,1.463,
2019,El Salvador,35,6.253,0.43,0.093,0.789,0.074,0.794,1.242,
2019,Italy,36,6.223,0.231,0.158,1.039,0.03,1.294,1.488,
2019,Bahrain,37,6.199,0.536,0.255,0.871,0.11,1.362,1.368,
2019,Slovakia,38,6.198,0.334,0.121,0.881,0.014,1.246,1.504,
2019,Trinidad and Tobago,39,6.192,0.489,0.185,0.713,0.016,1.231,1.477,
2019,Poland,40,6.182,0.483,0.117,0.884,0.05,1.206,1.438,
2019,Uzbekistan,41,6.174,0.631,0.322,0.756,0.24,0.745,1.529,
2019,Lithuania,42,6.149,0.291,0.043,0.818,0.042,1.238,1.515,
2019,Colombia,43,6.125,0.47,0.099,0.841,0.034,0.985,1.41,
2019,Slovenia,44,6.118,0.564,0.144,0.953,0.057,1.258,1.523,
2019,Nicaragua,45,6.105,0.435,0.2,0.835,0.127,0.694,1.325,
2019,Kosovo,46,6.1,0.489,0.262,0.758,0.006,0.882,1.232,
2019,Argentina,47,6.086,0.471,0.066,0.881,0.05,1.092,1.432,
2019,Romania,48,6.07,0.462,0.083,0.825,0.005,1.162,1.232,
2019,Cyprus,49,6.046,0.406,0.19,1.042,0.041,1.263,1.223,
2019,Ecuador,50,6.028,0.498,0.126,0.868,0.087,0.912,1.312,
2019,Kuwait,51,6.021,0.493,0.142,0.808,0.097,1.5,1.319,
2019,Thailand,52,6.008,0.557,0.359,0.828,0.028,1.05,1.409,
2019,Latvia,53,5.94,0.264,0.075,0.812,0.064,1.187,1.465,
2019,South Korea,54,5.895,0.159,0.175,1.036,0.056,1.301,1.219,
2019,Estonia,55,5.893,0.495,0.103,0.874,0.161,1.237,1.528,
2019,Jamaica,56,5.89,0.49,0.107,0.831,0.028,0.831,1.478,
2019,Mauritius,57,5.888,0.498,0.215,0.798,0.06,1.12,1.402,
2019,Japan,58,5.886,0.445,0.069,1.088,0.14,1.327,1.419,
2019,Honduras,59,5.86,0.507,0.246,0.828,0.078,0.642,1.236,
2019,Kazakhstan,60,5.809,0.41,0.146,0.729,0.096,1.173,1.508,
2019,Bolivia,61,5.779,0.511,0.137,0.706,0.064,0.776,1.209,
2019,Hungary,62,5.758,0.199,0.081,0.828,0.02,1.201,1.41,
2019,Paraguay,63,5.743,0.514,0.184,0.777,0.08,0.855,1.475,
2019,North Cyprus,64,5.718,0.417,0.191,1.042,0.162,1.263,1.252,
2019,Peru,65,5.697,0.455,0.083,0.854,0.027,0.96,1.274,
2019,Portugal,66,5.693,0.508,0.047,0.999,0.025,1.221,1.431,
2019,Pakistan,67,5.653,0.313,0.22,0.535,0.098,0.677,0.886,
2019,Russia,68,5.648,0.334,0.082,0.726,0.031,1.183,1.452,
2019,Philippines,69,5.631,0.558,0.117,0.657,0.107,0.807,1.293,
2019,Serbia,70,5.603,0.282,0.137,0.854,0.039,1.004,1.383,
2019,Moldova,71,5.529,0.245,0.181,0.739,0.0,0.685,1.328,
2019,Libya,72,5.525,0.416,0.133,0.673,0.152,1.044,1.303,
2019,Montenegro,73,5.523,0.197,0.142,0.871,0.08,1.051,1.361,
2019,Tajikistan,74,5.467,0.389,0.23,0.718,0.144,0.493,1.098,
2019,Croatia,75,5.432,0.296,0.119,0.914,0.022,1.155,1.266,
2019,Hong Kong S.A.R. of China,76,5.43,0.44,0.258,1.122,0.287,1.438,1.277,
2019,Dominican Republic,77,5.425,0.497,0.113,0.779,0.101,1.015,1.401,
2019,Bosnia and Herzegovina,78,5.386,0.212,0.263,0.845,0.006,0.945,1.212,
2019,Turkey,79,5.373,0.195,0.083,0.808,0.106,1.183,1.36,
2019,Malaysia,80,5.339,0.508,0.26,0.828,0.024,1.221,1.171,
2019,Belarus,81,5.323,0.235,0.094,0.789,0.142,1.067,1.465,
2019,Greece,82,5.287,0.067,0.0,0.999,0.034,1.181,1.156,
2019,Mongolia,83,5.285,0.317,0.235,0.667,0.038,0.948,1.531,
2019,North Macedonia,84,5.274,0.345,0.185,0.838,0.034,0.983,1.294,
2019,Nigeria,85,5.265,0.426,0.215,0.245,0.041,0.696,1.111,
2019,Kyrgyzstan,86,5.261,0.508,0.3,0.723,0.023,0.551,1.438,
2019,Turkmenistan,87,5.247,0.394,0.244,0.657,0.028,1.052,1.538,
2019,Algeria,88,5.211,0.086,0.073,0.785,0.114,1.002,1.16,
2019,Morocco,89,5.208,0.418,0.036,0.782,0.076,0.801,0.782,
2019,Azerbaijan,90,5.208,0.351,0.035,0.769,0.182,1.043,1.147,
2019,Lebanon,91,5.197,0.216,0.166,0.815,0.027,0.987,1.224,
2019,Indonesia,92,5.192,0.491,0.498,0.66,0.028,0.931,1.203,
2019,China,93,5.191,0.521,0.058,0.893,0.1,1.029,1.125,
2019,Vietnam,94,5.175,0.543,0.147,0.851,0.073,0.741,1.346,
2019,Bhutan,95,5.082,0.457,0.37,0.604,0.167,0.813,1.321,
2019,Cameroon,96,5.044,0.381,0.187,0.331,0.037,0.549,0.91,
2019,Bulgaria,97,5.011,0.311,0.081,0.815,0.004,1.092,1.513,
2019,Ghana,98,4.996,0.381,0.245,0.486,0.04,0.611,0.868,
2019,Ivory Coast,99,4.944,0.352,0.154,0.232,0.09,0.569,0.808,
2019,Nepal,100,4.913,0.439,0.285,0.677,0.089,0.446,1.226,
2019,Jordan,101,4.906,0.383,0.11,0.815,0.13,0.837,1.225,
2019,Benin,102,4.883,0.349,0.175,0.397,0.082,0.393,0.437,
2019,Congo (Brazzaville),103,4.812,0.372,0.105,0.508,0.093,0.673,0.799,
2019,Gabon,104,4.799,0.295,0.043,0.571,0.055,1.057,1.183,
2019,Laos,105,4.796,0.547,0.266,0.551,0.164,0.764,1.03,
2019,South Africa,106,4.722,0.389,0.13,0.469,0.055,0.96,1.351,
2019,Albania,107,4.719,0.383,0.178,0.874,0.027,0.947,0.848,
2019,Venezuela,108,4.707,0.154,0.064,0.805,0.047,0.96,1.427,
2019,Cambodia,109,4.7,0.609,0.232,0.637,0.062,0.574,1.122,
2019,Palestinian Territories,110,4.696,0.225,0.103,0.672,0.066,0.657,1.247,
2019,Senegal,111,4.681,0.292,0.153,0.571,0.072,0.45,1.134,
2019,Somalia,112,4.668,0.559,0.243,0.268,0.27,0.0,0.698,
2019,Namibia,113,4.639,0.401,0.07,0.477,0.056,0.879,1.313,
2019,Niger,114,4.628,0.318,0.188,0.366,0.102,0.138,0.774,
2019,Burkina Faso,115,4.587,0.255,0.177,0.38,0.113,0.331,1.056,
2019,Armenia,116,4.559,0.283,0.095,0.815,0.064,0.85,1.055,
2019,Iran,117,4.548,0.305,0.27,0.785,0.125,1.1,0.842,
2019,Guinea,118,4.534,0.332,0.207,0.375,0.086,0.38,0.829,
2019,Georgia,119,4.519,0.346,0.043,0.752,0.164,0.886,0.666,
2019,Gambia,120,4.516,0.382,0.269,0.428,0.167,0.308,0.939,
2019,Kenya,121,4.509,0.431,0.372,0.581,0.053,0.512,0.983,
2019,Mauritania,122,4.49,0.066,0.106,0.489,0.088,0.57,1.167,
2019,Mozambique,123,4.466,0.494,0.197,0.39,0.138,0.204,0.986,
2019,Tunisia,124,4.461,0.167,0.059,0.815,0.055,0.921,1.0,
2019,Bangladesh,125,4.456,0.527,0.166,0.723,0.143,0.562,0.928,
2019,Iraq,126,4.437,0.241,0.148,0.574,0.089,1.043,0.98,
2019,Congo (Kinshasa),127,4.418,0.269,0.212,0.357,0.053,0.094,1.125,
2019,Mali,128,4.39,0.327,0.153,0.308,0.052,0.385,1.105,
2019,Sierra Leone,129,4.374,0.309,0.252,0.242,0.045,0.268,0.841,
2019,Sri Lanka,130,4.366,0.47,0.244,0.831,0.047,0.949,1.265,
2019,Myanmar,131,4.36,0.525,0.566,0.555,0.172,0.71,1.181,
2019,Chad,132,4.35,0.174,0.198,0.192,0.078,0.35,0.766,
2019,Ukraine,133,4.332,0.178,0.187,0.739,0.01,0.82,1.39,
2019,Ethiopia,134,4.286,0.344,0.209,0.532,0.1,0.336,1.033,
2019,"Eswatini, Kingdom of",135,4.212,0.313,0.074,0.0,0.135,0.811,1.149,
2019,Uganda,136,4.189,0.356,0.252,0.443,0.06,0.332,1.069,
2019,Egypt,137,4.166,0.241,0.076,0.644,0.067,0.913,1.039,
2019,Zambia,138,4.107,0.431,0.247,0.426,0.087,0.578,1.058,
2019,Togo,139,4.085,0.293,0.177,0.41,0.085,0.275,0.572,
2019,India,140,4.015,0.498,0.2,0.588,0.085,0.755,0.765,
2019,Liberia,141,3.975,0.37,0.233,0.443,0.033,0.073,0.922,
2019,Comoros,142,3.973,0.142,0.275,0.505,0.078,0.274,0.757,
2019,Madagascar,143,3.933,0.148,0.169,0.555,0.041,0.274,0.916,
2019,Lesotho,144,3.802,0.359,0.107,0.168,0.093,0.489,1.169,
2019,Burundi,145,3.775,0.22,0.176,0.38,0.18,0.046,0.447,
2019,Zimbabwe,146,3.663,0.361,0.151,0.433,0.089,0.366,1.114,
2019,Haiti,147,3.597,0.026,0.419,0.449,0.11,0.323,0.688,
2019,Botswana,148,3.488,0.455,0.025,0.538,0.1,1.041,1.145,
2019,Syria,149,3.462,0.013,0.331,0.44,0.141,0.619,0.378,
2019,Malawi,150,3.41,0.443,0.218,0.495,0.089,0.191,0.56,
2019,Yemen,151,3.38,0.143,0.108,0.463,0.077,0.287,1.163,
2019,Rwanda,152,3.334,0.555,0.217,0.614,0.411,0.359,0.711,
2019,Tanzania,153,3.231,0.417,0.276,0.499,0.147,0.476,0.885,
2019,Afghanistan,154,3.203,0.0,0.158,0.361,0.025,0.35,0.517,
2019,Central African Republic,155,3.083,0.225,0.235,0.105,0.035,0.026,0.0,
2019,South Sudan,156,2.853,0.01,0.202,0.295,0.091,0.306,0.575,
2020,Finland,1,7.808700085,0.66231674,0.159670442,0.961271405,0.477857262,1.285189509,1.499525905,2.762835026
2020,Denmark,2,7.645599842,0.665039897,0.242793396,0.979332566,0.495260328,1.326948524,1.503449202,2.432740688
2020,Switzerland,3,7.559899807,0.62895447,0.269055754,1.040533185,0.407945901,1.39077425,1.472403407,2.35026741
2020,Iceland,4,7.504499912,0.661980748,0.362330228,1.000843406,0.144540772,1.326501608,1.547567487,2.460688114
2020,Norway,5,7.487999916,0.670200884,0.287985086,1.008071899,0.434100568,1.42420733,1.495172501,2.168266296
2020,Netherlands,6,7.448900223,0.61362648,0.336317569,0.975675344,0.368569762,1.338946342,1.463645935,2.352117062
2020,Sweden,7,7.353499889,0.650297701,0.272827893,0.986470461,0.442066371,1.322235227,1.433347702,2.246299267
2020,New Zealand,8,7.299600124,0.646789908,0.325726211,1.008138299,0.461268276,1.242317915,1.48721838,2.128108025
2020,Austria,9,7.294199944,0.603368878,0.255509764,1.000933528,0.281256139,1.317285538,1.437444925,2.398446083
2020,Luxembourg,10,7.237500191,0.610137045,0.19595392,0.986442685,0.367041469,1.536676049,1.387528419,2.153700352
2020,Canada,11,7.23210001,0.644028127,0.28152892,1.022501945,0.351701856,1.301647663,1.435391903,2.195269108
2020,Australia,12,7.222799778,0.621877193,0.324973613,1.022607684,0.335996419,1.310396433,1.477146268,2.129804134
2020,United Kingdom,13,7.164500237,0.525168657,0.373433441,0.97570008,0.322601646,1.273061037,1.457844973,2.236721992
2020,Israel,14,7.128600121,0.420699477,0.266861796,1.008052945,0.09989845,1.216463685,1.403256774,2.713358402
2020,Costa Rica,15,7.121399879,0.645017743,0.131266311,0.939635336,0.096362092,0.981107712,1.374853611,2.953135014
2020,Ireland,16,7.093699932,0.587779939,0.295426995,0.975670695,0.373433262,1.446886778,1.470596433,1.943878174
2020,Germany,17,7.075799942,0.564274132,0.252037704,0.972114801,0.309362292,1.314184546,1.368543744,2.295249462
2020,United States,18,6.939599991,0.534608245,0.298143059,0.831618011,0.152284741,1.37398684,1.404786706,2.344124794
2020,Czechia,19,6.910900116,0.505744576,0.046325929,0.89456445,0.049803223,1.212322354,1.40528667,2.796808243
2020,Belgium,20,6.863500118,0.499805421,0.146966159,0.964901149,0.208724052,1.295842767,1.398677588,2.348626614
2020,United Arab Emirates,21,6.790800095,0.652936101,0.28065598,0.787814438,0.220213518,1.431086421,1.251170993,2.166965961
2020,Malta,22,6.772799969,0.633239031,0.341180831,0.972042024,0.178864077,1.252513289,1.442956924,1.952012062
2020,France,23,6.663799763,0.514050901,0.112607703,1.029714227,0.227303237,1.268129349,1.458839178,2.053198338
2020,Mexico,24,6.465000153,0.553892553,0.083094485,0.831601024,0.083133668,1.024387479,1.226333499,2.662540197
2020,Taiwan Province of China,25,6.45539999,0.449404389,0.150598705,0.878437996,0.131516352,1.327470541,1.357760668,2.160238743
2020,Uruguay,26,6.440100193,0.59426707,0.132143691,0.856928885,0.193425074,1.071000457,1.425081134,2.167276382
2020,Saudi Arabia,27,6.406499863,0.548477471,0.087440684,0.759818137,0.163322315,1.334328532,1.309950113,2.203118801
2020,Spain,28,6.400899887,0.425983816,0.16530548,1.051343083,0.109579779,1.230535269,1.421099186,1.997088432
2020,Guatemala,29,6.398900032,0.613146722,0.170611665,0.705952585,0.0983603,0.753815711,1.174267054,2.882723093
2020,Italy,30,6.38740015,0.321305573,0.170266211,1.022504926,0.040145598,1.236396074,1.347296,2.249505997
2020,Singapore,31,6.377099991,0.635317206,0.218770906,1.137814283,0.533162236,1.519580126,1.39545691,0.937031746
2020,Brazil,32,6.375599861,0.483292729,0.131674588,0.766119063,0.106518604,0.952679873,1.363464117,2.571860313
2020,Slovenia,33,6.363399982,0.646700144,0.145701498,0.932548046,0.076516323,1.208652496,1.464677691,1.888586521
2020,El Salvador,34,6.34829998,0.524043918,0.1189363,0.752730012,0.117030352,0.748940408,1.149397612,2.937191725
2020,Kosovo,35,6.325200081,0.557280421,0.325286865,0.672709167,0.008559024,0.840481341,1.183962822,2.736902714
2020,Panama,36,6.304800034,0.57984978,0.097207308,0.878546536,0.054230526,1.097667813,1.376149297,2.221176147
2020,Slovakia,37,6.280600071,0.423542529,0.116729774,0.853465259,0.011291441,1.194837689,1.424331188,2.256422043
2020,Uzbekistan,38,6.257599831,0.693270326,0.363311023,0.716703713,0.280260265,0.696652949,1.434020042,2.073346615
2020,Chile,39,6.228499889,0.417482227,0.155579001,0.889260828,0.06284935,1.096992493,1.323286891,2.283012867
2020,Bahrain,40,6.227300167,0.610399902,0.287453711,0.838836372,0.126697257,1.296692252,1.31532371,1.751917362
2020,Lithuania,41,6.215499878,0.42046079,0.053691041,0.795421183,0.081350274,1.193559647,1.432865739,2.238146067
2020,Trinidad and Tobago,42,6.191899776,0.55293113,0.199358255,0.658828557,0.015078396,1.167641521,1.407326221,2.190695763
2020,Poland,43,6.186299801,0.557903528,0.063374244,0.868038476,0.160541251,1.16922915,1.310399771,2.056797981
2020,Colombia,44,6.163400173,0.526890039,0.092374094,0.810020149,0.04584837,0.93220371,1.33445096,2.421656609
2020,Cyprus,45,6.15899992,0.459385872,0.227932334,1.026124597,0.051207144,1.21279943,1.149170756,2.032334805
2020,Nicaragua,46,6.13710022,0.560117304,0.212871477,0.803093255,0.174084574,0.620033145,1.27081275,2.496081114
2020,Romania,47,6.123700142,0.534852326,0.068181619,0.79229486,0.000829569,1.120401621,1.1944381,2.412749767
2020,Kuwait,48,6.102099895,0.570261419,0.132751092,0.776468933,0.112814933,1.424833655,1.244779825,1.840167999
2020,Mauritius,49,6.101299763,0.590838134,0.186894551,0.763389409,0.084088229,1.07366395,1.395666838,2.006720543
2020,Kazakhstan,50,6.057899952,0.497432142,0.153713793,0.698788941,0.110463686,1.122594237,1.453267694,2.021602631
2020,Estonia,51,6.021800041,0.576664805,0.125136748,0.842615008,0.201766819,1.192441225,1.453232527,1.629928112
2020,Philippines,52,6.006000042,0.621915162,0.129260212,0.602189481,0.130385727,0.775120676,1.245381713,2.501741886
2020,Hungary,53,6.000400066,0.386401802,0.070491239,0.806793869,0.027548173,1.164307117,1.423009396,2.121845722
2020,Thailand,54,5.998799801,0.609449804,0.376709014,0.793855846,0.031837862,1.007029295,1.347519517,1.832384109
2020,Argentina,55,5.974699974,0.520840347,0.070100471,0.849773705,0.060415059,1.028465629,1.372543693,2.072540998
2020,Honduras,56,5.953199863,0.568148077,0.256528199,0.791989982,0.086807102,0.598763585,1.186664104,2.464295387
2020,Latvia,57,5.949999809,0.329198807,0.075407945,0.777902424,0.090391524,1.14139545,1.414398789,2.121283054
2020,Ecuador,58,5.925199986,0.555234551,0.115006477,0.838837743,0.086753383,0.853383601,1.221027613,2.254933834
2020,Portugal,59,5.910900116,0.589895189,0.053036947,0.979315281,0.027733466,1.168800831,1.339530349,1.752558708
2020,Jamaica,60,5.889800072,0.553124607,0.116268493,0.788434088,0.030147785,0.779058397,1.408289194,2.214436531
2020,South Korea,61,5.872399807,0.25935635,0.170303866,1.022542596,0.094596282,1.245300651,1.133560538,1.946757078
2020,Japan,62,5.870800018,0.495465875,0.03571178,1.072881341,0.181439638,1.26672411,1.332338691,1.486200333
2020,Peru,63,5.796800137,0.513210058,0.091611817,0.824444175,0.02703266,0.91854918,1.208405972,2.213499546
2020,Serbia,64,5.77820015,0.395428419,0.15028289,0.828403294,0.059447147,0.988181829,1.327448964,2.029040098
2020,Bolivia,65,5.747499943,0.5744645,0.138375074,0.662445664,0.072942637,0.730976343,1.142350554,2.425928593
2020,Pakistan,66,5.69329977,0.405421734,0.228705063,0.469933242,0.122592121,0.616799474,0.872979581,2.976876736
2020,Paraguay,67,5.692100048,0.586510062,0.204299241,0.735869646,0.065077379,0.897990823,1.36819756,1.83412528
2020,Dominican Republic,68,5.689199924,0.5628739,0.112196781,0.741901696,0.115945682,0.983191848,1.328888893,1.844246864
2020,Bosnia and Herzegovina,69,5.674099922,0.305365741,0.264005244,0.813928187,0.001172487,0.91839546,1.203986526,2.16724205
2020,Moldova,70,5.607500076,0.389571488,0.174049184,0.713299453,0.014378744,0.707916796,1.237312198,2.370968342
2020,Tajikistan,71,5.555699825,0.521141171,0.182417125,0.680594802,0.221779913,0.474874616,1.218377709,2.25650835
